From_Category,To_Category,Percentage_of_finished_paths,Percentage_of_unfinished_paths
C0125,C0138,50.0,50.0
C0125,C0139,66.66666666666667,33.333333333333336
C0125,C0140,66.66666666666667,33.333333333333336
C0125,C0143,50.0,50.0
C0125,C0144,57.142857142857146,42.857142857142854
C0125,C0146,100.0,0.0
C0126,C0001,71.64667393675028,28.353326063249728
C0126,C0002,81.81818181818181,18.181818181818183
C0126,C0003,66.66666666666667,33.333333333333336
C0126,C0004,74.24242424242425,25.757575757575758
C0126,C0005,85.24590163934427,14.754098360655737
C0126,C0006,62.5,37.5
C0126,C0007,67.36842105263158,32.63157894736842
C0126,C0008,81.68316831683168,18.316831683168317
C0126,C0009,81.25,18.75
C0126,C0010,76.92307692307692,23.076923076923077
C0126,C0011,62.06896551724138,37.93103448275862
C0126,C0012,100.0,0.0
C0126,C0013,72.72727272727273,27.272727272727273
C0126,C0014,66.29213483146067,33.70786516853933
C0126,C0015,76.92307692307692,23.076923076923077
C0126,C0016,67.11711711711712,32.88288288288288
C0126,C0017,81.81818181818181,18.181818181818183
C0126,C0019,66.66666666666667,33.333333333333336
C0126,C0020,0.0,100.0
C0126,C0021,100.0,0.0
C0126,C0022,60.0,40.0
C0126,C0023,66.66666666666667,33.333333333333336
C0126,C0026,57.142857142857146,42.857142857142854
C0126,C0027,66.66666666666667,33.333333333333336
C0126,C0028,85.71428571428571,14.285714285714286
C0126,C0029,55.55555555555556,44.44444444444444
C0126,C0030,100.0,0.0
C0126,C0031,81.25,18.75
C0126,C0032,50.0,50.0
C0126,C0033,85.71428571428571,14.285714285714286
C0126,C0034,59.523809523809526,40.476190476190474
C0126,C0035,30.0,70.0
C0126,C0036,100.0,0.0
C0126,C0037,40.0,60.0
C0126,C0038,0.0,100.0
C0126,C0039,66.66666666666667,33.333333333333336
C0126,C0040,55.55555555555556,44.44444444444444
C0126,C0041,75.0,25.0
C0126,C0042,80.76923076923077,19.23076923076923
C0126,C0043,0.0,100.0
C0126,C0044,100.0,0.0
C0126,C0045,69.23076923076923,30.76923076923077
C0126,C0046,50.0,50.0
C0126,C0048,66.66666666666667,33.333333333333336
C0126,C0049,92.85714285714286,7.142857142857143
C0126,C0051,80.0,20.0
C0126,C0052,50.0,50.0
C0126,C0053,87.87878787878788,12.121212121212121
C0126,C0054,86.66666666666667,13.333333333333334
C0126,C0055,85.29411764705883,14.705882352941176
C0126,C0056,84.0,16.0
C0126,C0057,75.0,25.0
C0126,C0058,71.42857142857143,28.571428571428573
C0126,C0059,56.25,43.75
C0126,C0060,100.0,0.0
C0126,C0061,83.33333333333333,16.666666666666668
C0126,C0062,80.95238095238095,19.047619047619047
C0126,C0064,80.0,20.0
C0126,C0065,62.5,37.5
C0126,C0067,81.81818181818181,18.181818181818183
C0126,C0068,60.0,40.0
C0126,C0070,88.0,12.0
C0126,C0072,50.0,50.0
C0126,C0073,100.0,0.0
C0126,C0074,85.71428571428571,14.285714285714286
C0126,C0075,50.0,50.0
C0126,C0076,88.88888888888889,11.11111111111111
C0126,C0078,80.0,20.0
C0126,C0079,100.0,0.0
C0126,C0080,20.0,80.0
C0126,C0081,100.0,0.0
C0126,C0082,100.0,0.0
C0126,C0083,0.0,100.0
C0126,C0084,100.0,0.0
C0126,C0085,33.333333333333336,66.66666666666667
C0126,C0086,50.0,50.0
C0126,C0087,100.0,0.0
C0126,C0088,100.0,0.0
C0126,C0089,62.5,37.5
C0126,C0091,0.0,100.0
C0126,C0093,80.0,20.0
C0126,C0096,66.66666666666667,33.333333333333336
C0126,C0097,50.0,50.0
C0126,C0098,83.33333333333333,16.666666666666668
C0126,C0099,100.0,0.0
C0126,C0100,50.0,50.0
C0126,C0101,100.0,0.0
C0126,C0102,83.33333333333333,16.666666666666668
C0126,C0103,60.0,40.0
C0126,C0104,100.0,0.0
C0126,C0105,71.42857142857143,28.571428571428573
C0126,C0106,50.0,50.0
C0126,C0107,66.66666666666667,33.333333333333336
C0126,C0108,50.0,50.0
C0126,C0109,83.33333333333333,16.666666666666668
C0126,C0110,40.0,60.0
C0126,C0111,66.66666666666667,33.333333333333336
C0126,C0112,50.0,50.0
C0126,C0113,100.0,0.0
C0126,C0114,100.0,0.0
C0126,C0115,91.66666666666667,8.333333333333334
C0126,C0116,50.0,50.0
C0126,C0117,59.71223021582734,40.28776978417266
C0126,C0118,81.63265306122449,18.367346938775512
C0126,C0119,76.3157894736842,23.68421052631579
C0126,C0120,100.0,0.0
C0126,C0121,70.0,30.0
C0126,C0122,92.3076923076923,7.6923076923076925
C0126,C0123,75.0,25.0
C0126,C0124,100.0,0.0
C0126,C0125,66.66666666666667,33.333333333333336
C0126,C0126,77.77777777777777,22.22222222222222
C0126,C0127,75.0,25.0
C0126,C0128,100.0,0.0
C0126,C0129,53.84615384615385,46.15384615384615
C0126,C0130,100.0,0.0
C0126,C0132,68.75,31.25
C0126,C0133,42.857142857142854,57.142857142857146
C0126,C0134,66.66666666666667,33.333333333333336
C0126,C0135,65.11627906976744,34.883720930232556
C0126,C0136,0.0,100.0
C0126,C0137,54.54545454545455,45.45454545454545
C0126,C0138,84.21052631578948,15.789473684210526
C0126,C0139,79.3103448275862,20.689655172413794
C0126,C0140,100.0,0.0
C0126,C0142,90.0,10.0
C0126,C0143,0.0,100.0
C0126,C0144,72.22222222222223,27.77777777777778
C0126,C0145,87.5,12.5
C0126,C0146,0.0,100.0
C0127,C0001,70.042194092827,29.957805907172997
C0127,C0003,50.0,50.0
C0127,C0004,100.0,0.0
C0127,C0005,95.23809523809524,4.761904761904762
C0127,C0006,66.66666666666667,33.333333333333336
C0127,C0007,36.36363636363637,63.63636363636363
C0127,C0008,81.03448275862068,18.96551724137931
C0127,C0009,62.96296296296296,37.03703703703704
C0127,C0010,70.0,30.0
C0127,C0011,60.0,40.0
C0127,C0012,100.0,0.0
C0127,C0013,50.0,50.0
C0127,C0014,84.21052631578948,15.789473684210526
C0127,C0015,69.23076923076923,30.76923076923077
C0127,C0016,69.11764705882354,30.88235294117647
C0127,C0019,75.0,25.0
C0127,C0020,0.0,100.0
C0127,C0022,0.0,100.0
C0127,C0023,100.0,0.0
C0127,C0026,100.0,0.0
C0127,C0028,100.0,0.0
C0127,C0029,100.0,0.0
C0127,C0031,100.0,0.0
C0127,C0033,50.0,50.0
C0127,C0034,100.0,0.0
C0127,C0035,0.0,100.0
C0127,C0037,0.0,100.0
C0127,C0039,0.0,100.0
C0127,C0040,100.0,0.0
C0127,C0041,0.0,100.0
C0127,C0042,55.55555555555556,44.44444444444444
C0127,C0043,0.0,100.0
C0127,C0045,50.0,50.0
C0127,C0049,100.0,0.0
C0127,C0051,80.0,20.0
C0127,C0052,80.0,20.0
C0127,C0053,100.0,0.0
C0127,C0054,75.0,25.0
C0127,C0055,81.81818181818181,18.181818181818183
C0127,C0056,66.66666666666667,33.333333333333336
C0127,C0057,100.0,0.0
C0127,C0059,0.0,100.0
C0127,C0061,100.0,0.0
C0127,C0062,75.0,25.0
C0127,C0063,0.0,100.0
C0127,C0064,100.0,0.0
C0127,C0065,100.0,0.0
C0127,C0067,62.5,37.5
C0127,C0068,63.63636363636363,36.36363636363637
C0127,C0070,50.0,50.0
C0127,C0072,50.0,50.0
C0127,C0073,0.0,100.0
C0127,C0074,100.0,0.0
C0127,C0075,100.0,0.0
C0127,C0076,0.0,100.0
C0127,C0078,75.0,25.0
C0127,C0079,100.0,0.0
C0127,C0081,66.66666666666667,33.333333333333336
C0127,C0082,100.0,0.0
C0127,C0084,0.0,100.0
C0127,C0088,0.0,100.0
C0127,C0089,100.0,0.0
C0127,C0090,100.0,0.0
C0127,C0096,100.0,0.0
C0127,C0098,100.0,0.0
C0127,C0100,0.0,100.0
C0127,C0103,100.0,0.0
C0127,C0105,100.0,0.0
C0127,C0107,100.0,0.0
C0127,C0108,33.333333333333336,66.66666666666667
C0127,C0109,100.0,0.0
C0127,C0111,66.66666666666667,33.333333333333336
C0127,C0114,100.0,0.0
C0127,C0115,0.0,100.0
C0127,C0116,0.0,100.0
C0127,C0117,61.76470588235294,38.23529411764706
C0127,C0118,78.57142857142857,21.428571428571427
C0127,C0119,77.77777777777777,22.22222222222222
C0127,C0120,100.0,0.0
C0127,C0121,100.0,0.0
C0127,C0122,100.0,0.0
C0127,C0123,88.88888888888889,11.11111111111111
C0127,C0125,0.0,100.0
C0127,C0126,66.66666666666667,33.333333333333336
C0127,C0127,100.0,0.0
C0127,C0128,0.0,100.0
C0127,C0129,60.0,40.0
C0127,C0130,50.0,50.0
C0127,C0132,60.0,40.0
C0127,C0133,100.0,0.0
C0127,C0134,66.66666666666667,33.333333333333336
C0127,C0135,71.42857142857143,28.571428571428573
C0127,C0136,100.0,0.0
C0127,C0137,33.333333333333336,66.66666666666667
C0127,C0138,83.33333333333333,16.666666666666668
C0127,C0139,77.77777777777777,22.22222222222222
C0127,C0140,75.0,25.0
C0127,C0142,100.0,0.0
C0127,C0143,100.0,0.0
C0127,C0144,100.0,0.0
C0127,C0145,33.333333333333336,66.66666666666667
C0128,C0001,70.67669172932331,29.32330827067669
C0128,C0002,66.66666666666667,33.333333333333336
C0128,C0003,50.0,50.0
C0128,C0004,62.5,37.5
C0128,C0005,70.0,30.0
C0128,C0006,70.0,30.0
C0128,C0007,39.285714285714285,60.714285714285715
C0128,C0008,83.33333333333333,16.666666666666668
C0128,C0009,80.0,20.0
C0128,C0010,75.0,25.0
C0128,C0011,0.0,100.0
C0128,C0012,66.66666666666667,33.333333333333336
C0128,C0013,33.333333333333336,66.66666666666667
C0128,C0014,69.81132075471699,30.18867924528302
C0128,C0015,80.0,20.0
C0128,C0016,76.71232876712328,23.28767123287671
C0128,C0017,66.66666666666667,33.333333333333336
C0128,C0021,50.0,50.0
C0128,C0023,0.0,100.0
C0128,C0026,100.0,0.0
C0128,C0028,85.71428571428571,14.285714285714286
C0128,C0030,33.333333333333336,66.66666666666667
C0128,C0031,50.0,50.0
C0128,C0032,100.0,0.0
C0128,C0034,60.0,40.0
C0128,C0035,100.0,0.0
C0128,C0036,66.66666666666667,33.333333333333336
C0128,C0039,100.0,0.0
C0128,C0040,33.333333333333336,66.66666666666667
C0128,C0041,0.0,100.0
C0128,C0042,44.44444444444444,55.55555555555556
C0128,C0043,100.0,0.0
C0128,C0045,0.0,100.0
C0128,C0048,33.333333333333336,66.66666666666667
C0128,C0049,78.57142857142857,21.428571428571427
C0128,C0051,100.0,0.0
C0128,C0052,100.0,0.0
C0128,C0053,50.0,50.0
C0128,C0054,100.0,0.0
C0128,C0055,66.66666666666667,33.333333333333336
C0128,C0057,100.0,0.0
C0128,C0058,100.0,0.0
C0128,C0059,100.0,0.0
C0128,C0060,100.0,0.0
C0128,C0062,71.42857142857143,28.571428571428573
C0128,C0064,100.0,0.0
C0128,C0065,66.66666666666667,33.333333333333336
C0128,C0066,100.0,0.0
C0128,C0067,66.66666666666667,33.333333333333336
C0128,C0068,100.0,0.0
C0128,C0070,100.0,0.0
C0128,C0073,100.0,0.0
C0128,C0074,50.0,50.0
C0128,C0076,100.0,0.0
C0128,C0078,100.0,0.0
C0128,C0079,33.333333333333336,66.66666666666667
C0128,C0080,0.0,100.0
C0128,C0084,0.0,100.0
C0128,C0087,100.0,0.0
C0128,C0089,0.0,100.0
C0128,C0093,33.333333333333336,66.66666666666667
C0128,C0098,0.0,100.0
C0128,C0099,50.0,50.0
C0128,C0101,0.0,100.0
C0128,C0103,50.0,50.0
C0128,C0104,100.0,0.0
C0128,C0105,90.0,10.0
C0128,C0107,100.0,0.0
C0128,C0108,25.0,75.0
C0128,C0109,80.0,20.0
C0128,C0110,100.0,0.0
C0128,C0111,100.0,0.0
C0128,C0113,66.66666666666667,33.333333333333336
C0128,C0114,100.0,0.0
C0128,C0115,100.0,0.0
C0128,C0116,0.0,100.0
C0128,C0117,79.54545454545455,20.454545454545453
C0128,C0118,71.42857142857143,28.571428571428573
C0128,C0119,68.75,31.25
C0128,C0120,75.0,25.0
C0128,C0122,100.0,0.0
C0128,C0123,33.333333333333336,66.66666666666667
C0128,C0124,100.0,0.0
C0128,C0126,60.0,40.0
C0128,C0128,100.0,0.0
C0128,C0129,66.66666666666667,33.333333333333336
C0128,C0130,100.0,0.0
C0128,C0132,80.0,20.0
C0128,C0134,50.0,50.0
C0128,C0135,100.0,0.0
C0128,C0136,100.0,0.0
C0128,C0137,66.66666666666667,33.333333333333336
C0128,C0138,33.333333333333336,66.66666666666667
C0128,C0139,87.5,12.5
C0128,C0141,66.66666666666667,33.333333333333336
C0128,C0143,75.0,25.0
C0128,C0144,50.0,50.0
C0128,C0145,75.0,25.0
C0129,C0001,71.86088527551942,28.139114724480578
C0129,C0002,57.89473684210526,42.10526315789474
C0129,C0003,48.148148148148145,51.851851851851855
C0129,C0004,69.62025316455696,30.379746835443036
C0129,C0005,88.05970149253731,11.940298507462687
C0129,C0006,50.0,50.0
C0129,C0007,57.4585635359116,42.5414364640884
C0129,C0008,79.90762124711317,20.092378752886837
C0129,C0009,78.04878048780488,21.951219512195124
C0129,C0010,60.65573770491803,39.34426229508197
C0129,C0011,56.94444444444444,43.05555555555556
C0129,C0012,84.375,15.625
C0129,C0013,65.0,35.0
C0129,C0014,79.17808219178082,20.82191780821918
C0129,C0015,67.27272727272727,32.72727272727273
C0129,C0016,72.97687861271676,27.023121387283236
C0129,C0017,57.89473684210526,42.10526315789474
C0129,C0019,42.857142857142854,57.142857142857146
C0129,C0020,33.333333333333336,66.66666666666667
C0129,C0021,87.5,12.5
C0129,C0022,22.22222222222222,77.77777777777777
C0129,C0023,0.0,100.0
C0129,C0024,50.0,50.0
C0129,C0025,60.0,40.0
C0129,C0026,77.77777777777777,22.22222222222222
C0129,C0027,0.0,100.0
C0129,C0028,73.33333333333333,26.666666666666668
C0129,C0029,83.33333333333333,16.666666666666668
C0129,C0030,40.0,60.0
C0129,C0031,75.0,25.0
C0129,C0032,36.36363636363637,63.63636363636363
C0129,C0033,61.904761904761905,38.095238095238095
C0129,C0034,48.275862068965516,51.724137931034484
C0129,C0035,40.0,60.0
C0129,C0036,100.0,0.0
C0129,C0037,5.882352941176471,94.11764705882354
C0129,C0038,0.0,100.0
C0129,C0039,77.77777777777777,22.22222222222222
C0129,C0040,53.333333333333336,46.666666666666664
C0129,C0041,61.76470588235294,38.23529411764706
C0129,C0042,66.66666666666667,33.333333333333336
C0129,C0043,50.0,50.0
C0129,C0044,57.142857142857146,42.857142857142854
C0129,C0045,69.23076923076923,30.76923076923077
C0129,C0046,57.142857142857146,42.857142857142854
C0129,C0047,100.0,0.0
C0129,C0048,40.0,60.0
C0129,C0049,90.38461538461539,9.615384615384615
C0129,C0050,0.0,100.0
C0129,C0051,78.125,21.875
C0129,C0052,60.869565217391305,39.130434782608695
C0129,C0053,92.7536231884058,7.246376811594203
C0129,C0054,81.25,18.75
C0129,C0055,84.61538461538461,15.384615384615385
C0129,C0056,71.9298245614035,28.07017543859649
C0129,C0057,42.857142857142854,57.142857142857146
C0129,C0058,93.33333333333333,6.666666666666667
C0129,C0059,78.57142857142857,21.428571428571427
C0129,C0060,100.0,0.0
C0129,C0061,57.142857142857146,42.857142857142854
C0129,C0062,79.59183673469387,20.408163265306122
C0129,C0063,50.0,50.0
C0129,C0064,100.0,0.0
C0129,C0065,83.33333333333333,16.666666666666668
C0129,C0066,100.0,0.0
C0129,C0067,75.0,25.0
C0129,C0068,85.71428571428571,14.285714285714286
C0129,C0069,0.0,100.0
C0129,C0070,59.25925925925926,40.74074074074074
C0129,C0071,83.33333333333333,16.666666666666668
C0129,C0072,75.0,25.0
C0129,C0073,89.47368421052632,10.526315789473685
C0129,C0074,86.36363636363636,13.636363636363637
C0129,C0075,71.42857142857143,28.571428571428573
C0129,C0076,80.0,20.0
C0129,C0077,0.0,100.0
C0129,C0078,52.38095238095238,47.61904761904762
C0129,C0079,41.666666666666664,58.333333333333336
C0129,C0080,25.0,75.0
C0129,C0081,70.0,30.0
C0129,C0082,70.0,30.0
C0129,C0083,71.42857142857143,28.571428571428573
C0129,C0084,45.45454545454545,54.54545454545455
C0129,C0085,62.5,37.5
C0129,C0086,60.0,40.0
C0129,C0087,84.61538461538461,15.384615384615385
C0129,C0088,42.857142857142854,57.142857142857146
C0129,C0089,53.84615384615385,46.15384615384615
C0129,C0090,71.42857142857143,28.571428571428573
C0129,C0091,33.333333333333336,66.66666666666667
C0129,C0092,77.77777777777777,22.22222222222222
C0129,C0093,66.66666666666667,33.333333333333336
C0129,C0094,100.0,0.0
C0129,C0095,100.0,0.0
C0129,C0096,77.77777777777777,22.22222222222222
C0129,C0097,83.33333333333333,16.666666666666668
C0129,C0098,61.53846153846154,38.46153846153846
C0129,C0100,87.5,12.5
C0129,C0101,80.0,20.0
C0129,C0102,75.0,25.0
C0129,C0103,83.33333333333333,16.666666666666668
C0129,C0104,60.0,40.0
C0129,C0105,81.75675675675676,18.243243243243242
C0129,C0106,85.71428571428571,14.285714285714286
C0129,C0107,80.95238095238095,19.047619047619047
C0129,C0108,63.63636363636363,36.36363636363637
C0129,C0109,86.27450980392157,13.72549019607843
C0129,C0110,90.0,10.0
C0129,C0111,83.33333333333333,16.666666666666668
C0129,C0112,53.84615384615385,46.15384615384615
C0129,C0113,71.42857142857143,28.571428571428573
C0129,C0114,50.0,50.0
C0129,C0115,75.0,25.0
C0129,C0116,57.142857142857146,42.857142857142854
C0129,C0117,68.80733944954129,31.192660550458715
C0129,C0118,83.07692307692308,16.923076923076923
C0129,C0119,77.51937984496124,22.48062015503876
C0129,C0120,89.47368421052632,10.526315789473685
C0129,C0121,76.92307692307692,23.076923076923077
C0129,C0122,91.30434782608695,8.695652173913043
C0129,C0123,94.44444444444444,5.555555555555555
C0129,C0124,91.66666666666667,8.333333333333334
C0129,C0125,81.81818181818181,18.181818181818183
C0129,C0126,50.0,50.0
C0129,C0127,83.33333333333333,16.666666666666668
C0129,C0128,77.77777777777777,22.22222222222222
C0129,C0129,59.64912280701754,40.35087719298246
C0129,C0130,82.14285714285714,17.857142857142858
C0129,C0131,100.0,0.0
C0129,C0132,80.0,20.0
C0129,C0133,53.48837209302326,46.51162790697674
C0129,C0134,78.39195979899498,21.608040201005025
C0129,C0135,48.78048780487805,51.21951219512195
C0129,C0136,66.66666666666667,33.333333333333336
C0129,C0137,51.351351351351354,48.648648648648646
C0129,C0138,53.333333333333336,46.666666666666664
C0129,C0139,89.1304347826087,10.869565217391305
C0129,C0140,78.26086956521739,21.73913043478261
C0129,C0142,88.88888888888889,11.11111111111111
C0129,C0143,73.91304347826087,26.08695652173913
C0129,C0144,73.33333333333333,26.666666666666668
C0129,C0145,77.14285714285714,22.857142857142858
C0129,C0146,90.47619047619048,9.523809523809524
C0130,C0001,72.30971128608924,27.69028871391076
C0130,C0002,54.54545454545455,45.45454545454545
C0130,C0003,61.111111111111114,38.888888888888886
C0130,C0004,60.0,40.0
C0130,C0005,91.07142857142857,8.928571428571429
C0130,C0006,75.0,25.0
C0130,C0007,63.768115942028984,36.231884057971016
C0130,C0008,82.22222222222223,17.77777777777778
C0130,C0009,79.62962962962963,20.37037037037037
C0130,C0010,66.66666666666667,33.333333333333336
C0130,C0011,52.17391304347826,47.82608695652174
C0130,C0012,100.0,0.0
C0130,C0013,85.0,15.0
C0130,C0014,68.51851851851852,31.48148148148148
C0130,C0015,68.0,32.0
C0130,C0016,72.34042553191489,27.659574468085108
C0130,C0017,54.54545454545455,45.45454545454545
C0130,C0019,81.81818181818181,18.181818181818183
C0130,C0020,0.0,100.0
C0130,C0021,100.0,0.0
C0130,C0022,20.0,80.0
C0130,C0023,100.0,0.0
C0130,C0024,100.0,0.0
C0130,C0025,100.0,0.0
C0130,C0026,0.0,100.0
C0130,C0027,0.0,100.0
C0130,C0028,80.0,20.0
C0130,C0029,100.0,0.0
C0130,C0030,100.0,0.0
C0130,C0031,59.09090909090909,40.90909090909091
C0130,C0032,100.0,0.0
C0130,C0033,75.0,25.0
C0130,C0034,70.0,30.0
C0130,C0035,33.333333333333336,66.66666666666667
C0130,C0036,100.0,0.0
C0130,C0037,50.0,50.0
C0130,C0038,100.0,0.0
C0130,C0039,50.0,50.0
C0130,C0040,75.0,25.0
C0130,C0041,80.0,20.0
C0130,C0042,64.70588235294117,35.294117647058826
C0130,C0043,54.54545454545455,45.45454545454545
C0130,C0044,75.0,25.0
C0130,C0045,100.0,0.0
C0130,C0046,50.0,50.0
C0130,C0048,28.571428571428573,71.42857142857143
C0130,C0049,88.46153846153847,11.538461538461538
C0130,C0051,92.3076923076923,7.6923076923076925
C0130,C0052,87.5,12.5
C0130,C0053,88.88888888888889,11.11111111111111
C0130,C0054,83.33333333333333,16.666666666666668
C0130,C0055,87.09677419354838,12.903225806451612
C0130,C0056,100.0,0.0
C0130,C0057,70.0,30.0
C0130,C0058,100.0,0.0
C0130,C0059,66.66666666666667,33.333333333333336
C0130,C0060,50.0,50.0
C0130,C0061,50.0,50.0
C0130,C0062,64.70588235294117,35.294117647058826
C0130,C0063,66.66666666666667,33.333333333333336
C0130,C0064,66.66666666666667,33.333333333333336
C0130,C0065,77.77777777777777,22.22222222222222
C0130,C0066,100.0,0.0
C0130,C0067,80.0,20.0
C0130,C0068,80.0,20.0
C0130,C0069,100.0,0.0
C0130,C0070,100.0,0.0
C0130,C0071,0.0,100.0
C0130,C0072,0.0,100.0
C0130,C0073,66.66666666666667,33.333333333333336
C0130,C0074,100.0,0.0
C0130,C0076,70.0,30.0
C0130,C0078,57.142857142857146,42.857142857142854
C0130,C0080,0.0,100.0
C0130,C0081,100.0,0.0
C0130,C0082,100.0,0.0
C0130,C0083,50.0,50.0
C0130,C0084,58.333333333333336,41.666666666666664
C0130,C0085,50.0,50.0
C0130,C0086,0.0,100.0
C0130,C0087,81.81818181818181,18.181818181818183
C0130,C0088,100.0,0.0
C0130,C0089,100.0,0.0
C0130,C0090,0.0,100.0
C0130,C0091,0.0,100.0
C0130,C0092,50.0,50.0
C0130,C0093,100.0,0.0
C0130,C0094,0.0,100.0
C0130,C0095,100.0,0.0
C0130,C0096,75.0,25.0
C0130,C0097,0.0,100.0
C0130,C0098,72.22222222222223,27.77777777777778
C0130,C0099,75.0,25.0
C0130,C0100,37.5,62.5
C0130,C0101,100.0,0.0
C0130,C0102,71.42857142857143,28.571428571428573
C0130,C0103,28.571428571428573,71.42857142857143
C0130,C0104,100.0,0.0
C0130,C0105,100.0,0.0
C0130,C0107,0.0,100.0
C0130,C0108,0.0,100.0
C0130,C0109,88.88888888888889,11.11111111111111
C0130,C0110,50.0,50.0
C0130,C0111,57.142857142857146,42.857142857142854
C0130,C0112,61.53846153846154,38.46153846153846
C0130,C0113,100.0,0.0
C0130,C0115,100.0,0.0
C0130,C0117,68.0327868852459,31.9672131147541
C0130,C0118,85.71428571428571,14.285714285714286
C0130,C0119,70.83333333333333,29.166666666666668
C0130,C0120,83.33333333333333,16.666666666666668
C0130,C0121,90.0,10.0
